"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2012,"강원도","강릉시","주택용",11,23739,107,23823.8333333333,-0.0035672148754307
2012,"강원도","강릉시","주택용",12,25025,108,23793.5833333333,0.0504593887177209
2013,"강원도","강릉시","주택용",1,26893,109,23848.5833333333,0.120141213147079
2013,"강원도","강릉시","주택용",2,26462,110,23978.8333333333,0.0985382448585375
2013,"강원도","강릉시","주택용",3,23029,111,23994.6666666667,-0.0410772921648277
2013,"강원도","강릉시","주택용",4,24489,112,23988.9166666667,0.0206321190099643
2013,"강원도","강릉시","주택용",5,22474,113,23966.9166666667,-0.0643153216731577
2013,"강원도","강릉시","주택용",6,21807,114,23901.3333333333,-0.0917032262163427
2013,"강원도","강릉시","주택용",7,21811,115,23816.7996666667,-0.0879767703271616
2013,"강원도","강릉시","주택용",8,26474,116,23804.5271666667,0.106287339616292
2013,"강원도","강릉시","주택용",9,23850,117,23827.8083333333,0.000930901358304161
2013,"강원도","강릉시","주택용",10,21814,118,23774.95125,-0.0860805924496144
2013,"강원도","강릉시","주택용",11,23475,119,23730.6074166667,-0.0108296420197079
2013,"강원도","강릉시","주택용",12,24238,120,23732.8961666667,0.0210595399099445
2014,"강원도","강릉시","주택용",1,25878.596,121,23705.3861666667,0.0877139310379405
2014,"강원도","강릉시","주택용",2,26314.73,122,23500.1543333333,0.113121869940861
2014,"강원도","강릉시","주택용",3,23308.374,123,23395.9826666667,-0.00375163156823581
2014,"강원도","강릉시","주택용",4,23854.715,124,23386.3585833333,0.0198290058674319
2014,"강원도","강릉시","주택용",5,21941.874,125,23383.4974166667,-0.063633668994943
2014,"강원도","강릉시","주택용",6,21834.465,126,23408.7996666667,-0.0696223211131467
2014,"강원도","강릉시","주택용",7,21480.88,127,23431.5458333333,-0.0869199898673003
2014,"강원도","강릉시","주택용",8,24011.218,128,23389.84725,0.0262190878033259
2014,"강원도","강릉시","주택용",9,22599.94,129,23362.562,-0.0331875751962758
2014,"강원도","강릉시","주택용",10,21698.511,130,23380.4761666667,-0.0746576815659628
2014,"강원도","강릉시","주택용",11,23440.666,131,23365.5464166667,0.00320981527667717
2014,"강원도","강릉시","주택용",12,24541.627,132,23322.5223333333,0.0509512195635517
2015,"강원도","강릉시","주택용",1,26151.55,133,23272.8483333333,0.116621088686315
2015,"강원도","강릉시","주택용",2,25814.347,134,23418.6831666667,0.097396292923609
2015,"강원도","강릉시","주택용",3,22980.951,135,23430.6035833333,-0.0193773579440095
2015,"강원도","강릉시","주택용",4,24069.685,136,23392.7739166667,0.0285259971863634
2015,"강원도","강릉시","주택용",5,21762.717,137,23379.7855833333,-0.0716735087325747
2015,"강원도","강릉시","주택용",6,21318.176,138,23382.565,-0.0924306170126182
2015,"강원도","강릉시","주택용",7,20884.792,139,23336.04025,-0.110977718768202
2015,"강원도","강릉시","주택용",8,25761.236,140,23379.1648333333,0.0970256474599604
2015,"강원도","강릉시","주택용",9,22742.985,141,23442.504,-0.0302940387434309
2015,"강원도","강릉시","주택용",10,21244.555,142,23403.4574166667,-0.0967831370558452
2015,"강원도","강릉시","주택용",11,23284.806,143,23393.754,-0.00466801880070708
2015,"강원도","강릉시","주택용",12,24574.98,144,23394.4455833333,0.0492302262439612
2016,"강원도","강릉시","주택용",1,25593.253,145,23422.9419166667,0.0886127962100433
2016,"강원도","강릉시","주택용",2,26331.842,146,23448.28725,0.115981475438491
2016,"강원도","강릉시","주택용",3,23741.021,147,23578.9435833333,0.00685030311860452
2016,"강원도","강릉시","주택용",4,23601.126,148,23627.3575,-0.0011108340032712
2016,"강원도","강릉시","주택용",5,21646.276,149,23687.18075,-0.0901005747639243
2016,"강원도","강릉시","주택용",6,21326.475,150,23664.656,-0.104033368388231
2016,"강원도","강릉시","주택용",7,21226.748,151,23692.0406666667,-0.109877070366785
2016,"강원도","강릉시","주택용",8,26065.38,152,23691.7245833333,0.0954821835843302
2016,"강원도","강릉시","주택용",9,24310.861,153,23625.73525,0.028586610635841
2016,"강원도","강릉시","주택용",10,21825.522,154,23673.0315833333,-0.0812564733907142
2016,"강원도","강릉시","주택용",11,24002.685,155,23696.47775,0.0128392801375495
2016,"강원도","강릉시","주택용",12,24304.683,156,23728.3140833333,0.0240000256976813
2017,"강원도","강릉시","주택용",1,25921.869,157,23934.4989166667,0.0797660879123249
2017,"강원도","강릉시","주택용",2,26328.049,158,23985.6804166667,0.0931778697993786
2017,"강원도","강릉시","주택용",3,22949.149,159,23925.34425,-0.0416574707412052
2017,"강원도","강릉시","주택용",4,24168.682,160,23962.2440833333,0.00857823438598326
2017,"강원도","강릉시","주택용",5,21927.63,161,23961.7249166667,-0.0887102767153579
2017,"강원도","강릉시","주택용",6,21708.511,162,24071.47025,-0.103322936556643
2017,"강원도","강릉시","주택용",7,23700.966,163,24198.5409166667,-0.0207765318411274
2017,"강원도","강릉시","주택용",8,26679.558,164,24372.48875,0.0904426682581725
2017,"강원도","강릉시","주택용",9,23586.827,165,24506.7495,-0.0382601911801054
2017,"강원도","강릉시","주택용",10,22268.32,166,24530.12775,-0.0967370255505298
2017,"강원도","강릉시","주택용",11,23996.455,167,24594.4146666667,-0.0246132599843332
2017,"강원도","강릉시","주택용",12,25621.627,168,24689.844,0.037044814536769
2018,"강원도","강릉시","주택용",1,27446.717,169,24758.8595,0.103063176973166
2018,"강원도","강릉시","주택용",2,28415.423,170,25312.3925833333,0.115637959905534
2018,"강원도","강릉시","주택용",3,24560.278,171,25446.913,-0.0354640165462582
2018,"강원도","강릉시","주택용",4,24449.221,172,25492.8784166667,-0.0418007809086866
2018,"강원도","강릉시","주택용",5,22699.073,173,25547.2991666667,-0.118207516650599
2018,"강원도","강릉시","주택용",6,22853.663,174,25587.846,-0.113006062285376
2018,"강원도","강릉시","주택용",7,24529.152,175,25641.5351666667,-0.044351216396601
2018,"강원도","강릉시","주택용",8,33321.955,176,25556.9185833333,0.265308423012575
2018,"강원도","강릉시","주택용",9,25201.072,177,25504.5418333333,-0.0119700141204601
2018,"강원도","강릉시","주택용",10,22819.905,178,25559.54925,-0.113377812966945
2018,"강원도","강릉시","주택용",11,24649.504,179,25593.8350833333,-0.0375947268447406
2018,"강원도","강릉시","주택용",12,26108.189,180,25597.6663333333,0.0197478314310498
2019,"강원도","강릉시","주택용",1,28090.987,181,25513.0265833333,0.0962596094263071
2019,"강원도","강릉시","주택용",2,27400.024,182,25419.26875,0.0750363906776306
2019,"강원도","강릉시","주택용",3,23931.757,183,25529.17425,-0.0646155647222583
2019,"강원도","강릉시","주택용",4,25109.31,184,25602.0879166667,-0.0194352137045928
2019,"강원도","강릉시","주택용",5,23110.503,185,25625.8543333333,-0.103314587221292
2019,"강원도","강릉시","주택용",6,22899.638,186,25649.2003333333,-0.113391292467439
2019,"강원도","강릉시","주택용",7,23513.475,187,25642.4344166667,-0.0866749125211915
2019,"강원도","강릉시","주택용",8,32196.861,188,25721.77525,0.224531044177152
2019,"강원도","강릉시","주택용",9,26519.938,189,25943.9355,0.0219589445787413
2019,"강원도","강릉시","주택용",10,23694.869,190,26071.2829166667,-0.0955759103818972
2019,"강원도","강릉시","주택용",11,24934.701,191,26198.84375,-0.0494548303646998
2019,"강원도","강릉시","주택용",12,26388.341,192,26347.553,0.00154687841769556
2020,"강원도","강릉시","주택용",1,28009.796,193,26421.1235833333,0.0583904801856714
2020,"강원도","강릉시","주택용",2,28352.114,194,26169.8096666667,0.0800951517382003
2020,"강원도","강릉시","주택용",3,26597.68,195,26553.9223333333,0.00164652332691577
2020,"강원도","강릉시","주택용",4,26637.479,196,26626.7553333333,0.000402659193200538
2020,"강원도","강릉시","주택용",5,24641.233,197,26693.19025,-0.0799873080620076
2020,"강원도","강릉시","주택용",6,24684.149,198,26798.8084166667,-0.0821961277242484
2020,"강원도","강릉시","주택용",7,24396.322,199,27080.04525,-0.104364735785399
2020,"강원도","강릉시","주택용",8,29181.094,200,27196.52475,0.0704318352293477
2020,"강원도","강릉시","주택용",9,31129.29,201,27158.337,0.136465105546063
2020,"강원도","강릉시","주택용",10,24568.865,202,27120.94425,-0.0988262890240642
2020,"강원도","강릉시","주택용",11,25731.92,203,27115.994,-0.0523914937225765
2020,"강원도","강릉시","주택용",12,27655.759,204,27117.4204166667,0.019657647209586
2021,"강원도","강릉시","주택용",1,31384.638,205,27319.49975,0.138717813757002
2021,"강원도","강릉시","주택용",2,29749.868,206,27844.6345,0.0661844042860356
2021,"강원도","강릉시","주택용",3,26139.427,207,27548.2498333333,-0.0524942191328954
2021,"강원도","강릉시","주택용",4,26188.766,208,27620.5675833333,-0.0532301573031704
2021,"강원도","강릉시","주택용",5,24581.83,209,27693.962,-0.119206858953658
2021,"강원도","강릉시","주택용",6,24701.266,210,27699.985,-0.114577374295736
2021,"강원도","강릉시","주택용",7,26821.274,211,27651.172,-0.0304727354605147
2021,"강원도","강릉시","주택용",8,35482.711,212,27722.8010833333,0.246790345368109
2021,"강원도","강릉시","주택용",9,27572.674,213,27784.2774166667,-0.0076450903414885
2021,"강원도","강릉시","주택용",10,25436.678,214,27870.881,-0.0913903038611729
2021,"강원도","강릉시","주택용",11,26612.653,215,27850.54375,-0.0454657110385923
2021,"강원도","강릉시","주택용",12,27728.035,216,27873.0704166667,-0.00521700942937426
2022,"강원도","강릉시","주택용",1,30798.882,217,28142.5851666667,0.0901944751120346
2022,"강원도","강릉시","주택용",2,30609.417,218,27995.25025,0.0892728448553942
2022,"강원도","강릉시","주택용",3,26877.143,219,28053.232,-0.0428276253437829
2022,"강원도","강릉시","주택용",4,27228.009,220,28030.1776666667,-0.0290355174757718
2022,"강원도","강릉시","주택용",5,24337.783,221,28025.2500833333,-0.141075893721968
2022,"강원도","강릉시","주택용",6,24971.586,222,28064.0425,-0.116750512090217
2022,"강원도","강릉시","주택용",7,30055.451,223,28095.7623333333,0.0674252838769046
2022,"강원도","강릉시","주택용",8,33714.692,224,28082.2939166667,0.182794438735175
2022,"강원도","강릉시","주택용",9,28268.455,225,27992.9275833333,0.00979462667755486
2022,"강원도","강릉시","주택용",10,25160.026,226,27893.5580833333,-0.103139303878888
2022,"강원도","강릉시","주택용",11,26553.522,227,27899.2929166667,-0.0494389507602842
2022,"강원도","강릉시","주택용",12,28193.544,228,27879.75475,0.0111922263387445
2023,"강원도","강릉시","주택용",1,31179.52,229,27727.2773333333,0.117344799098245
2023,"강원도","강릉시","주택용",2,30447.796,230,27961.87875,0.0851715012697088
2023,"강원도","강릉시","주택용",3,25804.747,231,28074.584,-0.0843062158103412
2023,"강원도","강릉시","주택용",4,26035.575,232,28089.109,-0.0759180491150517
2023,"강원도","강릉시","주택용",5,24406.601,233,28036.9885833333,-0.138671030729546
2023,"강원도","강릉시","주택용",6,24737.128,234,28042.8890833333,-0.125429818296711
2023,"강원도","강릉시","주택용",7,28225.722,235,28045.16425,0.00641747026590116
2023,"강원도","강릉시","주택용",8,36529.909,236,28091.4995,0.262664328023029
2023,"강원도","강릉시","주택용",9,29620.918,237,28288.6290833333,0.0460208762012055
2023,"강원도","강릉시","주택용",10,25334.326,238,28354.69325,-0.112632328148559
2023,"강원도","강릉시","주택용",11,25928.077,239,28353.5440833333,-0.0894255985209763
2023,"강원도","강릉시","주택용",12,28264.35,240,28405.7369166667,-0.00498983565118441
2024,"강원도","강릉시","주택용",1,31206.822,241,28559.2885,0.0886545000642453
2024,"강원도","강릉시","주택용",2,31003.819,242,29075.2208333333,0.0642240967704345
2024,"강원도","강릉시","주택용",3,28170.302,243,29527.2933333333,-0.047046730898668
2024,"강원도","강릉시","주택용",4,26828.345,244,29661.3319166667,-0.100385264006594
2024,"강원도","강릉시","주택용",5,24392.811,245,29770.6509166667,-0.199234581902081
2024,"강원도","강릉시","주택용",6,25363.442,246,29810.2103333333,-0.161542117551723
2004,"강원도","고성군","일반용",6,5347,6,6006.41666666667,-0.11629268625758
2004,"강원도","고성군","일반용",7,6161,7,5996.16666666667,0.0271187258697424
2004,"강원도","고성군","일반용",8,7605,8,6084.91666666667,0.222992894243657
2004,"강원도","고성군","일반용",9,5987,9,6126.25,-0.0229923652984053
2004,"강원도","고성군","일반용",10,5493,10,6179.75,-0.117803263216435
2004,"강원도","고성군","일반용",11,5844,11,6222.08333333333,-0.0626892978327785
2004,"강원도","고성군","일반용",12,6407,12,6281.08333333333,0.0198486717462513
2005,"강원도","고성군","일반용",1,7271,13,6350.16666666667,0.135412774388598
2005,"강원도","고성군","일반용",2,6865,14,6449.25,0.0624721942429558
2005,"강원도","고성군","일반용",3,5999,15,6528.16666666667,-0.0845333597106899
2005,"강원도","고성군","일반용",4,6002,16,6591.83333333333,-0.0937387620978494
2005,"강원도","고성군","일반용",5,5684,17,6637.91666666667,-0.155142949002004
2005,"강원도","고성군","일반용",6,6055,18,6733.75,-0.106247818007551
2005,"강원도","고성군","일반용",7,6990,19,6791.5,0.0288087259653104
2005,"강원도","고성군","일반용",8,8794,20,6852.66666666667,0.249431799835998
2005,"강원도","고성군","일반용",9,6934,21,6907.33333333333,0.00385319810138145
2005,"강원도","고성군","일반용",10,6257,22,6969.91666666667,-0.10790243168282
2005,"강원도","고성군","일반용",11,6397,23,7034.83333333333,-0.0950448687492468
2005,"강원도","고성군","일반용",12,7557,24,7050.08333333333,0.0694348489532958
2006,"강원도","고성군","일반용",1,7964,25,7017.33333333333,0.126548107378527
2006,"강원도","고성군","일반용",2,7599,26,7006.5,0.0811783700595126
2006,"강원도","고성군","일반용",3,6655,27,7023,-0.0538220253298085
2006,"강원도","고성군","일반용",4,6753,28,7013.91666666667,-0.0379094200547969
2006,"강원도","고성군","일반용",5,6463,29,7000.83333333333,-0.079935583307997
2006,"강원도","고성군","일반용",6,6238,30,6936.08333333333,-0.10607763583022
2006,"강원도","고성군","일반용",7,6597,31,6876.25,-0.041458444966797
2006,"강원도","고성군","일반용",8,8664,32,6833,0.237412693900048
2006,"강원도","고성군","일반용",9,7132,33,6809.5,0.046273003974019
