"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"14034","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.268908296492602,0.192262711153204,0.000102573970362813,-0.461273581616169,"경상북도의성군","일반용","201907",2019,7
"14035","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.245075777848168,0.216104256559569,9.35472084320762e-05,-0.461273581616169,"경상북도의성군","일반용","201908",2019,8
"14036","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.328519999096104,0.132627922674264,0.000125659845800501,-0.461273581616169,"경상북도의성군","일반용","201909",2019,9
"14037","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.402590870651263,0.051396144768739,0.00728656619616651,-0.461273581616169,"경상북도의성군","일반용","201910",2019,10
"14038","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.403791464950921,0.00918347362416065,0.0482986430410871,-0.461273581616169,"경상북도의성군","일반용","201911",2019,11
"14039","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.324456703439522,0.000278020123975506,0.136538858052672,-0.461273581616169,"경상북도의성군","일반용","201912",2019,12
"14040","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.337397357245102,0.00010756703997397,0.123768657331093,-0.461273581616169,"경상북도의성군","일반용","202001",2020,1
"14041","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.341854805699962,0.00126295879557014,0.118155817120637,-0.461273581616169,"경상북도의성군","일반용","202002",2020,2
"14042","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.398633905341588,0.00961870444395577,0.0530209718306255,-0.461273581616169,"경상북도의성군","일반용","202003",2020,3
"14043","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.413519746270498,0.0214442976751377,0.0263095376705335,-0.461273581616169,"경상북도의성군","일반용","202004",2020,4
"14044","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.382394359228475,0.0774853464891877,0.00139387589850666,-0.461273581616169,"경상북도의성군","일반용","202005",2020,5
"14045","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.304811322696149,0.156395523951822,6.67349681974795e-05,-0.461273581616169,"경상북도의성군","일반용","202006",2020,6
"14046","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.318657318439465,0.14249803586397,0.000118227312734261,-0.461273581616169,"경상북도의성군","일반용","202007",2020,7
"14047","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.238745764452167,0.222297293024036,0.00023052413996601,-0.461273581616169,"경상북도의성군","일반용","202008",2020,8
